dt,switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
9e-06,0,10.10.11.7,142.251.175.95,138571,227951437,9e-06,0,9e-06,24,138547,5773.791666666667,9497976.541666666,8.1442731839e-05,24,TCP,35964,0,227951437,0.0,202623499555.5556,202623499555.5556,
0.000175,0,74.125.130.95,10.10.1.198,103865,127099112,0.000175,0,0.000175,70,103795,1483.7857142857142,1815701.6,6.15575129268e-05,70,TCP,443,0,127099112,0.0,5810245120.0,5810245120.0,
9e-06,0,10.10.11.7,142.251.175.95,197423,323386271,9e-06,0,9e-06,26,197397,7593.192307692308,12437933.5,0.0001160319850058,26,TCP,35964,0,323386271,0.0,287454463111.11115,287454463111.11115,
1.2e-05,0,10.10.1.198,172.253.118.95,274813,321823541,1.2e-05,0,1.2e-05,64,274749,4293.953125,5028492.828125,0.0001631235731862,64,TCP,38416,0,321823541,0.0,214549027333.3333,214549027333.3333,
0.000761,0,142.251.12.95,10.10.1.198,384080,490548495,0.000761,0,0.000761,58,384022,6622.068965517241,8457732.672413792,0.0002274341120154,58,TCP,443,0,490548495,0.0,5156882996.057818,5156882996.057818,
1.1e-05,0,10.10.1.198,142.251.12.95,417093,490980689,1.1e-05,0,1.1e-05,52,417041,8021.0192307692305,9441936.326923076,0.0002475783047255,52,TCP,50422,0,490980689,0.0,357076864727.2727,357076864727.2727,
0.0,0,74.125.24.95,10.10.1.198,97365,118530512,0.0,0,0.0,50,97315,1947.3,2370610.24,5.76756275773e-05,50,TCP,443,0,118530512,0.0,0.0,0.0,
0.000175,0,172.217.194.95,10.10.11.7,106100,135016571,0.000175,0,0.000175,8,106092,13262.5,16877071.375,6.23870316818e-05,8,TCP,443,0,135016571,0.0,6172186102.857143,6172186102.857143,
1.1e-05,0,10.10.1.198,74.125.68.95,135275,162846876,1.1e-05,0,1.1e-05,28,135247,4831.25,5815959.857142857,8.01075943837e-05,28,TCP,42516,0,162846876,0.0,118434091636.36365,118434091636.36365,
0.001162,0,172.253.118.95,10.10.1.198,101922,118860574,0.001162,0,0.001162,42,101880,2426.714285714286,2830013.6666666665,6.04988907318e-05,42,TCP,443,0,118860574,0.0,818317204.8192772,818317204.8192772,
8e-06,0,127.0.0.1,127.0.0.1,415921,431300074,8e-06,0,8e-06,4556,411365,91.29082528533802,94666.3902546093,0.0002465870667811,4410,TCP,50832,0,431300074,0.0,431300074000.0,431300074000.0,
0.001022,0,10.10.1.197,10.10.1.198,343168,392788956,0.001022,0,0.001022,4261,338907,80.53696315418915,92182.341234452,0.0002032370872477,4234,TCP,34034,0,392788956,0.0,3074668931.5068493,3074668931.5068493,
2.2e-05,0,202.79.180.254,10.10.1.198,414429,430159098,2.2e-05,0,2.2e-05,4488,409941,92.34157754010695,95846.5013368984,0.0002457025479108,4342,TCP,80,0,430159098,0.0,156421490181.81818,156421490181.81818,
1.8e-05,0,10.10.1.198,64.233.170.95,129630,160668900,1.8e-05,0,1.8e-05,28,129602,4629.642857142857,5738175.0,7.67529376662e-05,28,TCP,59388,0,160668900,0.0,71408400000.0,71408400000.0,
7.4e-05,0,74.125.200.95,10.10.1.198,214003,261182913,7.4e-05,0,7.4e-05,35,213968,6114.371428571429,7462368.942857143,0.000126839306487,35,TCP,443,0,261182913,0.0,28235990594.5946,28235990594.5946,
2e-05,0,10.10.11.7,64.233.170.95,4220,5768725,2e-05,0,2e-05,6,4214,703.3333333333334,961454.1666666666,2.4809909513e-06,6,TCP,55866,0,5768725,0.0,2307490000.0,2307490000.0,
0.000676,0,74.125.130.95,10.10.1.198,212768,258545122,0.000676,0,0.000676,94,212674,2263.489361702128,2750480.0212765955,0.0001261008859823,94,TCP,443,0,258545122,0.0,3059705585.798816,3059705585.798816,
0.000922,0,142.251.12.95,10.10.1.198,382238,445637922,0.000922,0,0.000922,88,382150,4343.613636363636,5064067.295454546,0.000226889105623,86,TCP,443,0,445637922,0.0,3866706481.5618224,3866706481.5618224,
8.9e-05,0,142.251.12.95,10.10.1.198,61651,72219520,8.9e-05,0,8.9e-05,30,61621,2055.0333333333333,2407317.333333333,3.65948397723e-05,30,TCP,443,0,72219520,0.0,6491642247.191011,6491642247.191011,
0.000377,0,74.125.24.95,10.10.1.198,193695,228449407,0.000377,0,0.000377,55,193640,3521.7272727272725,4153625.581818182,0.0001147498958612,55,TCP,443,0,228449407,0.0,4847732774.535809,4847732774.535809,
9.2e-05,0,74.125.24.95,10.10.1.198,402301,472487012,9.2e-05,0,9.2e-05,82,402219,4906.109756097561,5762036.731707317,0.0002383456070248,82,TCP,443,0,472487012,0.0,41085827130.434784,41085827130.434784,
0.001022,0,10.10.11.7,10.10.11.4,408459,492401762,0.001022,0,0.001022,4888,403571,83.56362520458265,100736.85801963994,0.0002400611102013,4828,TCP,37102,0,492401762,0.0,3854416923.679061,3854416923.679061,
2.3e-05,0,127.0.0.1,127.0.0.1,340366,380896008,2.3e-05,0,2.3e-05,1282,339084,265.49609984399376,297110.77067082684,0.0002017954221849,1270,TCP,46552,0,380896008,0.0,132485568000.0,132485568000.0,
0.00126,0,142.251.12.95,10.10.1.198,68101,78611777,0.00126,0,0.00126,28,68073,2432.178571428572,2807563.464285714,4.04234259232e-05,28,TCP,443,0,78611777,0.0,499122393.6507937,499122393.6507937,
0.052418,0,107.151.203.70,10.10.1.198,381934,443100125,0.052418,0,0.052418,1738,380196,219.7548906789413,254948.2882623705,0.0002264752903992,1660,TCP,42308,0,443100125,0.0,67625643.86279522,67625643.86279522,
0.000214,0,74.125.68.95,10.10.1.198,218938,255838829,0.000214,0,0.000214,36,218902,6081.611111111111,7106634.138888889,0.0001298041642819,36,TCP,443,0,255838829,0.0,9564068373.831776,9564068373.831776,
0.001109,0,142.251.12.95,10.10.1.198,366466,430486473,0.001109,0,0.001109,46,366420,7966.652173913043,9358401.58695652,0.000217527103463,46,TCP,443,0,430486473,0.0,3105402871.0550046,3105402871.0550046,
0.000954,0,172.253.118.95,10.10.1.198,90187,112116904,0.000954,0,0.000954,70,90117,1288.3857142857144,1601670.0571428572,5.34455160309e-05,70,TCP,443,0,112116904,0.0,940183681.341719,940183681.341719,
8.6e-05,0,74.125.24.95,10.10.1.198,140173,165403200,8.6e-05,0,8.6e-05,53,140120,2644.7735849056603,3120815.0943396227,8.30420883964e-05,53,TCP,443,0,165403200,0.0,15386344186.046513,15386344186.046513,
2.7e-05,0,10.10.1.197,10.10.1.198,394843,439017426,2.7e-05,0,2.7e-05,3056,391787,129.20255235602093,143657.53468586388,0.0002338533629595,3039,TCP,50810,0,439017426,0.0,130079237333.33331,130079237333.33331,
0.078754,0,123.149.173.112,10.10.1.198,317380,357649567,0.078754,0,0.078754,1437,315943,220.86290883785665,248886.26791927623,0.0001881094181739,1434,TCP,39416,0,357649567,0.0,36330809.05096884,36330809.05096884,
1.1e-05,0,10.10.1.198,142.251.10.95,5884,7324944,1.1e-05,0,1.1e-05,24,5860,245.16666666666663,305206.0,3.4858331283e-06,24,TCP,50322,0,7324944,0.0,5327232000.0,5327232000.0,
1.3e-05,0,10.10.1.198,74.125.24.95,60403,74233211,1.3e-05,0,1.3e-05,32,60371,1887.59375,2319787.84375,3.57806293888e-05,32,TCP,34204,0,74233211,0.0,45681976000.0,45681976000.0,
1.7e-05,0,10.10.1.198,142.251.12.95,347040,414915355,1.7e-05,0,1.7e-05,53,346987,6547.924528301887,7828591.603773585,0.0002057217768703,53,TCP,59388,0,414915355,0.0,195254284705.88235,195254284705.88235,
6.9e-05,0,10.10.1.197,10.10.1.198,227550,261577318,6.9e-05,0,6.9e-05,1904,225646,119.51155462184876,137383.04516806724,0.0001347226475253,1895,TCP,40262,0,261577318,0.0,30327804985.507248,30327804985.507248,
0.000224,0,142.251.175.95,10.10.11.7,216394,351939527,0.000224,0,0.000224,26,216368,8322.846153846154,13536135.653846154,0.00012718186448,26,TCP,443,0,351939527,0.0,12569268821.428572,12569268821.428572,
0.0,0,172.217.194.95,10.10.1.198,7199,8274353,0.0,0,0.0,17,7182,423.4705882352941,486726.6470588236,4.2683679761e-06,17,TCP,443,0,8274353,0.0,0.0,0.0,
0.000145,0,64.233.170.95,10.10.11.7,35904,45466335,0.000145,0,0.000145,17,35887,2112.0,2674490.294117647,2.11084119684e-05,17,TCP,443,0,45466335,0.0,2508487448.275862,2508487448.275862,
1.1e-05,0,10.10.11.7,142.251.175.95,110720,183529126,1.1e-05,0,1.1e-05,24,110696,4613.333333333333,7647046.916666667,6.50737840986e-05,24,TCP,35964,0,183529126,0.0,133475728000.0,133475728000.0,
9.3e-05,0,74.125.24.95,10.10.1.198,87323,105715530,9.3e-05,0,9.3e-05,50,87273,1746.46,2114310.6,5.17350320309e-05,50,TCP,443,0,105715530,0.0,9093809032.258064,9093809032.258064,
3.097645,0,197.5.145.110,10.10.1.198,319394,308140988,3.097645,0,3.097645,8225,311169,38.83209726443769,37463.94990881459,0.0001893972194615,8068,TCP,59244,0,308140988,0.0,795807.1063662878,795807.1063662878,
1.1e-05,0,10.10.1.198,142.251.12.95,86136,101548341,1.1e-05,0,1.1e-05,32,86104,2691.75,3173385.65625,5.11286556056e-05,32,TCP,50422,0,101548341,0.0,73853338909.09091,73853338909.09091,
0.000759,0,142.251.12.95,10.10.1.198,228878,273202914,0.000759,0,0.000759,42,228836,5449.476190476191,6504831.285714285,0.0001358575575041,42,TCP,443,0,273202914,0.0,2879609106.7193675,2879609106.7193675,
1.3e-05,0,10.10.1.198,142.251.10.95,202499,240055028,1.3e-05,0,1.3e-05,47,202452,4308.489361702128,5107553.787234043,0.0001199901766085,47,TCP,40964,0,240055028,0.0,147726171076.92307,147726171076.92307,
1.8e-05,0,10.10.1.198,119.29.80.42,293974,318636829,1.8e-05,0,1.8e-05,3706,290268,79.32379924446843,85978.6370750135,0.000174093517336,3696,TCP,22,0,318636829,0.0,141616368444.44443,141616368444.44443,
5.3e-05,0,10.10.1.198,77.247.108.45,429427,439564923,5.3e-05,0,5.3e-05,5260,424167,81.64011406844106,83567.4758555133,0.0002545936217201,5086,TCP,23,0,439564923,0.0,66349422339.62264,66349422339.62264,
1e-06,0,142.251.12.95,10.10.1.198,306185,358625563,1e-06,0,1e-06,42,306143,7290.119047619048,8538703.88095238,0.0001817454747706,42,TCP,443,0,358625563,0.0,2869004504000.0,2869004504000.0,
0.0,0,142.251.12.95,10.10.1.198,215729,255299745,0.0,0,0.0,42,215687,5136.4047619047615,6078565.357142857,0.0001280525655246,42,TCP,443,0,255299745,0.0,0.0,0.0,
0.000492,0,64.233.170.95,10.10.1.198,57314,71272197,0.000492,0,0.000492,20,57294,2865.7,3563609.85,3.39351843201e-05,20,TCP,443,0,71272197,0.0,1158897512.195122,1158897512.195122,
0.004454,0,142.251.175.95,10.10.11.7,240963,389590543,0.004454,0,0.004454,26,240937,9267.807692307691,14984251.653846154,0.0001416218721363,26,TCP,443,0,389590543,0.0,699758496.6322408,699758496.6322408,
0.003609,0,74.125.24.95,10.10.1.198,231171,286270929,0.003609,0,0.003609,45,231126,5137.133333333333,6361576.2,0.0001369656533828,45,TCP,443,0,286270929,0.0,634571192.01995,634571192.01995,
6.6e-05,0,142.251.10.95,10.10.1.198,296976,357533836,6.6e-05,0,6.6e-05,53,296923,5603.320754716981,6745921.433962264,0.0001759722366791,53,TCP,443,0,357533836,0.0,43337434666.66666,43337434666.66666,
0.018065,0,127.0.0.1,127.0.0.1,415206,431083378,0.018065,0,0.018065,4528,410678,91.69743816254416,95203.92623674912,0.0002461631778942,4382,TCP,9100,0,431083378,0.0,190903239.63465264,190903239.63465264,
3e-05,0,10.10.1.198,185.224.128.144,285274,338639573,3e-05,0,3e-05,490,284784,582.1918367346939,691101.1693877551,0.0001690811211751,488,TCP,22,0,338639573,0.0,90303886133.33331,90303886133.33331,
1.1e-05,0,10.10.1.198,142.251.12.95,227900,265719702,1.1e-05,0,1.1e-05,36,227864,6330.555555555556,7381102.833333333,0.0001352770205358,36,TCP,50422,0,265719702,0.0,193250692363.6364,193250692363.6364,
0.0,0,74.125.24.95,10.10.1.198,383112,450324086,0.0,0,0.0,63,383049,6081.142857142857,7148001.365079365,0.0002269653858845,63,TCP,443,0,450324086,0.0,0.0,0.0,
1.2e-05,0,10.10.1.198,74.125.200.95,63244,77322248,1.2e-05,0,1.2e-05,25,63219,2529.76,3092889.92,3.74539538627e-05,25,TCP,43866,0,77322248,0.0,51548165333.33333,51548165333.33333,
0.001118,0,142.251.12.95,10.10.1.198,268335,313555556,0.001118,0,0.001118,40,268295,6708.375,7838888.9,0.0001592784508064,40,TCP,443,0,313555556,0.0,2243689130.59034,2243689130.59034,
1.2e-05,0,10.10.1.198,142.250.4.95,142090,179587286,1.2e-05,0,1.2e-05,34,142056,4179.117647058823,5281979.0,8.41562377905e-05,34,TCP,56226,0,179587286,0.0,119724857333.33331,119724857333.33331,
9.5e-05,0,10.10.1.197,10.10.1.198,245115,277135965,9.5e-05,0,9.5e-05,2447,242668,100.16959542296688,113255.4004903964,0.0001451217428328,2433,TCP,58818,0,277135965,0.0,23337765473.684208,23337765473.684208,
1.2e-05,0,10.10.1.198,74.125.24.95,136807,173047353,1.2e-05,0,1.2e-05,37,136770,3697.486486486487,4676955.486486486,8.10562767929e-05,37,TCP,33960,0,173047353,0.0,115364902000.0,115364902000.0,
2.2e-05,0,142.251.12.95,10.10.1.198,335933,427355344,2.2e-05,0,2.2e-05,54,335879,6220.981481481482,7913987.851851852,0.0001989237255285,54,TCP,443,0,427355344,0.0,155401943272.7273,155401943272.7273,
6.7e-05,0,37.49.230.210,10.10.1.198,371782,441879323,6.7e-05,0,6.7e-05,2395,369387,155.23256784968686,184500.7611691023,0.0002201274371639,2378,TCP,49852,0,441879323,0.0,52761710208.955215,52761710208.955215,
2.1e-05,0,10.10.1.198,52.131.82.100,343565,361650006,2.1e-05,0,2.1e-05,4981,338584,68.97510540052198,72605.90363380847,0.0002035221660433,4953,TCP,22,0,361650006,0.0,137771430857.14285,137771430857.14285,
0.002324,0,142.251.12.95,10.10.1.198,92294,108676168,0.002324,0,0.002324,32,92262,2884.1875,3396130.25,5.47839246318e-05,32,TCP,443,0,108676168,0.0,374100406.1962134,374100406.1962134,
0.00028,0,172.217.194.95,10.10.1.198,222414,293616305,0.00028,0,0.00028,114,222300,1951.0,2575581.622807017,0.0001318853038911,94,TCP,443,0,293616305,0.0,8389037285.714285,8389037285.714285,
1.3e-05,0,10.10.1.198,74.125.24.95,54764,68260501,1.3e-05,0,1.3e-05,14,54750,3911.714285714286,4875750.071428572,3.24236942996e-05,14,TCP,35584,0,68260501,0.0,42006462153.84615,42006462153.84615,
0.000109,0,142.251.12.95,10.10.1.198,186537,220551943,0.000109,0,0.000109,38,186499,4908.868421052632,5803998.5,0.00011072475934,38,TCP,443,0,220551943,0.0,16187298568.80734,16187298568.80734,
1.7e-05,0,10.10.1.198,172.217.194.95,417800,483119705,1.7e-05,0,1.7e-05,3773,414027,110.73416379538828,128046.5690432017,0.0002473723415707,3742,TCP,37450,0,483119705,0.0,227350449411.7647,227350449411.7647,
7e-05,0,10.10.1.197,10.10.1.198,295656,241327400,7e-05,0,7e-05,6102,289554,48.452310717797445,39548.90199934448,0.0001752483655923,6047,TCP,5432,0,241327400,0.0,27580274285.714283,27580274285.714283,
1.3e-05,0,10.10.1.198,142.251.12.95,274651,327708620,1.3e-05,0,1.3e-05,49,274602,5605.122448979592,6687931.020408163,0.0001628103177402,49,TCP,59388,0,327708620,0.0,201666843076.92307,201666843076.92307,
0.000493,0,74.125.130.95,10.10.1.198,291670,359236778,0.000493,0,0.000493,36,291634,8101.944444444444,9978799.388888888,0.0001727574479356,36,TCP,443,0,359236778,0.0,5829400048.681541,5829400048.681541,
0.001043,0,172.217.194.95,10.10.1.198,78182,95964172,0.001043,0,0.001043,30,78152,2606.0666666666666,3198805.7333333334,4.63028050296e-05,30,TCP,443,0,95964172,0.0,736062680.7286674,736062680.7286674,
1.2e-05,0,10.10.1.198,142.251.12.95,211449,252619794,1.2e-05,0,1.2e-05,44,211405,4805.659090909091,5741358.954545454,0.0001253448173354,44,TCP,59388,0,252619794,0.0,168413196000.0,168413196000.0,
1e-05,0,10.10.1.198,142.251.12.95,264578,315442871,1e-05,0,1e-05,42,264536,6299.476190476191,7510544.547619048,0.0001570483516566,42,TCP,50422,0,315442871,0.0,252354296800.0,252354296800.0,
1e-05,0,10.10.1.198,172.253.118.95,207377,244937737,1e-05,0,1e-05,44,207333,4713.113636363636,5566766.75,0.0001230949113378,44,TCP,38416,0,244937737,0.0,195950189600.0,195950189600.0,
1.1e-05,0,10.10.1.198,172.253.118.95,393910,465399542,1.1e-05,0,1.1e-05,56,393854,7034.107142857143,8310706.107142857,0.0002338172491747,56,TCP,38416,0,465399542,0.0,338472394181.8182,338472394181.8182,
2.4e-05,0,142.251.12.95,10.10.1.198,41253,49529547,2.4e-05,0,2.4e-05,26,41227,1586.6538461538462,1904982.576923077,2.44280884084e-05,26,TCP,443,0,49529547,0.0,16509849000.0,16509849000.0,
1.4e-05,0,10.10.11.7,172.253.118.95,222467,343612637,1.4e-05,0,1.4e-05,200,222267,1112.335,1718063.185,0.0001307977566907,200,TCP,32996,0,343612637,0.0,196350078285.7143,196350078285.7143,
1.3e-05,0,10.10.1.198,142.251.12.95,31576,36978788,1.3e-05,0,1.3e-05,40,31536,789.4,924469.7,1.87429064904e-05,40,TCP,50422,0,36978788,0.0,22756177230.769238,22756177230.769238,
0.0,0,142.251.12.95,10.10.1.198,1361,1575653,0.0,0,0.0,4,1357,340.25,393913.25,8.078633456608399e-07,4,TCP,443,0,1575653,0.0,0.0,0.0,
7.7e-05,0,74.125.130.95,10.10.1.198,182554,223073771,7.7e-05,0,7.7e-05,86,182468,2122.720930232558,2593881.0581395347,0.0001081940016813,86,TCP,443,0,223073771,0.0,23176495688.311687,23176495688.311687,
1.4e-05,0,10.10.1.198,74.125.24.95,346732,408920139,1.4e-05,0,1.4e-05,78,346654,4445.282051282052,5242565.884615385,0.0002054234276362,78,TCP,41876,0,408920139,0.0,233668650857.14285,233668650857.14285,
4.2e-05,0,142.250.4.95,10.10.1.198,202328,253796770,4.2e-05,0,4.2e-05,40,202288,5058.2,6344919.25,0.0001198336479376,40,TCP,443,0,253796770,0.0,48342241904.7619,48342241904.7619,
0.002067,0,74.125.68.95,10.10.1.198,78315,94261349,0.002067,0,0.002067,34,78281,2303.3823529411766,2772392.617647059,4.64409863797e-05,34,TCP,443,0,94261349,0.0,364823798.7421384,364823798.7421384,
1.59074,0,59.173.19.11,10.10.1.198,192705,195672534,1.59074,0,1.59074,2489,190216,77.42265970269185,78614.91924467658,0.0001142265660837,2471,TCP,38750,0,195672534,0.0,984057.905125916,984057.905125916,
1.3e-05,0,10.10.1.198,172.217.194.95,164417,204790403,1.3e-05,0,1.3e-05,38,164379,4326.763157894737,5389221.131578947,9.73749476573e-05,38,TCP,38730,0,204790403,0.0,126024863384.6154,126024863384.6154,
1e-05,0,10.10.1.198,142.251.12.95,264260,315673950,1e-05,0,1e-05,49,264211,5393.061224489796,6442325.510204081,0.0001566506391047,49,TCP,59388,0,315673950,0.0,252539160000.0,252539160000.0,
1.2e-05,0,10.10.1.198,74.125.24.95,108667,134538022,1.2e-05,0,1.2e-05,16,108651,6791.6875,8408626.375,6.43376222523e-05,16,TCP,35584,0,134538022,0.0,89692014666.66666,89692014666.66666,
0.0,0,142.251.175.95,10.10.11.7,92397,153359610,0.0,0,0.0,24,92373,3849.875,6389983.75,5.43047548383e-05,24,TCP,443,0,153359610,0.0,0.0,0.0,
2.1e-05,0,10.10.1.198,10.10.1.197,381393,421800864,2.1e-05,0,2.1e-05,6072,375321,62.81175889328063,69466.54545454546,0.0002258742500991,6024,TCP,9090,0,421800864,0.0,160686043428.5714,160686043428.5714,
0.0,0,74.125.24.95,10.10.1.198,416204,489720661,0.0,0,0.0,84,416120,4954.809523809524,5830007.869047619,0.000246582520987,84,TCP,443,0,489720661,0.0,0.0,0.0,
4.9e-05,0,64.233.170.95,10.10.1.198,246576,311817745,4.9e-05,0,4.9e-05,34,246542,7252.235294117647,9171110.147058824,0.0001459957717081,34,TCP,443,0,311817745,0.0,50909019591.83674,50909019591.83674,
1.8e-05,0,10.10.1.198,172.253.118.95,244516,300152824,1.8e-05,0,1.8e-05,78,244438,3134.8205128205127,3848113.128205128,0.0001449020734222,78,TCP,37200,0,300152824,0.0,133401255111.11111,133401255111.11111,
0.000205,0,172.253.118.95,10.10.1.198,27343,31986348,0.000205,0,0.000205,30,27313,911.4333333333332,1066211.6,1.62302663323e-05,30,TCP,443,0,31986348,0.0,1248247726.8292682,1248247726.8292682,
0.000107,0,172.253.118.95,10.10.1.198,189385,223504369,0.000107,0,0.000107,44,189341,4304.204545454545,5079644.75,0.0001124152273095,44,TCP,443,0,223504369,0.0,16710607028.037384,16710607028.037384,
0.000696,0,142.251.12.95,10.10.1.198,97488,113277666,0.000696,0,0.000696,59,97429,1652.3389830508474,1919960.440677966,5.78670013073e-05,58,TCP,443,0,113277666,0.0,1302042137.9310343,1302042137.9310343,
1.4e-05,0,10.10.1.198,172.253.118.95,187971,231944278,1.4e-05,0,1.4e-05,76,187895,2473.3026315789475,3051898.3947368423,0.0001113930705517,76,TCP,37200,0,231944278,0.0,132539587428.57144,132539587428.57144,
0.000398,0,172.253.118.95,10.10.1.198,269532,318204005,0.000398,0,0.000398,48,269484,5615.25,6629250.104166667,0.0001599889136321,48,TCP,443,0,318204005,0.0,6396060402.01005,6396060402.01005,
9.3e-05,0,142.251.12.95,10.10.11.7,42284,63597119,9.3e-05,0,9.3e-05,180,42104,234.9111111111111,353317.3277777778,2.48605530141e-05,180,TCP,443,0,63597119,0.0,5470719913.978496,5470719913.978496,
0.001487,0,142.251.12.95,10.10.1.198,49051,56813767,0.001487,0,0.001487,26,49025,1886.576923076923,2185144.8846153845,2.91157174943e-05,26,TCP,443,0,56813767,0.0,305655774.0416947,305655774.0416947,
3.4e-05,0,74.125.24.95,10.10.1.198,75723,93292672,3.4e-05,0,3.4e-05,16,75707,4732.6875,5830792.0,4.48327257223e-05,16,TCP,443,0,93292672,0.0,21951216941.17647,21951216941.17647,
0.000294,0,74.125.130.95,10.10.1.198,291826,358886444,0.000294,0,0.000294,100,291726,2918.26,3588864.44,0.0001729560670571,100,TCP,443,0,358886444,0.0,9765617523.809525,9765617523.809525,
0.002122,0,37.49.230.210,10.10.1.198,400120,466475044,0.002122,0,0.002122,3297,396823,121.3588110403397,141484.69639065818,0.0002369050083523,3270,TCP,43062,0,466475044,0.0,1758624105.5607915,1758624105.5607915,
2.4e-05,0,10.10.1.198,172.253.118.95,221326,272662178,2.4e-05,0,2.4e-05,76,221250,2912.184210526316,3587660.236842105,0.00013115950075,76,TCP,37200,0,272662178,0.0,90887392666.66666,90887392666.66666,
